dataset_index,speaker_id,chapter_id,utterance_id,reference,wav_prediction,wav_wer,compressed_prediction,compressed_wer,compression_ratio,dataset,codec,bitrate,delta_sample_wer,wav_substitutions,wav_deletions,wav_insertions,compressed_substitutions,compressed_deletions,compressed_insertions,delta_substitutions,delta_deletions,delta_insertions,wav_correct,compressed_correct,new_error,recovered,worsened,improved,unchanged
1873,5764,299665,69,IF WE BUILD WE MUST BEGIN AT THE BOTTOM,IF WE BUILD WE MUST BEGIN AT THE BOTTOM,0.0,IF WE BUILD WE MUST BEGIN AT HE BOTTOM,0.1111111111111111,1.9227258181328213,test-other,mp3,128k,0.1111111111111111,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2678,8188,269288,5,WHY YOU WILL BE PARTING FROM ME YOU KNOW,WHY YOU WILL BE PARTING FROM ME YOU KNOW,0.0,WHY YOU WILL BE PARTIN FROM ME YOU KNOW,0.1111111111111111,7.623323253469799,test-other,mp3,32k,0.1111111111111111,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
24,1688,142285,24,PAPA I DO THINK MISTER THORNTON A VERY REMARKABLE MAN BUT PERSONALLY I DON'T LIKE HIM AT ALL,PAPA I DO THINK MISTER THORNTON A VERY REMARKABLE MAN BUT PERSONALLY I DON'T LIKE HIM AT ALL,0.0,PAPA I DO THINK MISTER THORNTON A VERY REMARKABLE MAN BUT PURS ME I DON'T LIKE HIM AT ALL,0.1111111111111111,29.226982680036464,test-other,opus,8k,0.1111111111111111,0,0,0,1,0,1,1,0,1,True,False,True,False,True,False,False
2481,7975,280063,5,I THINK HE'LL BE RATHER TOUGH MEAT FOR BREAKFAST I REPLIED HE MIGHT BE ALL RIGHT FOR DINNER,I THINK HE'LL BE RATHER TOUGH MEAT FOR BREAKFAST I REPLIED HE MIGHT BE ALL RIGHT FOR DINNER,0.0,I THINK HE'LL BE REDETOH MEAT FOR BREAKFAST I REPLIED HE MIGHT BE ALL RIGHT FOR DINNER,0.1111111111111111,15.313570902974876,test-other,mp3,16k,0.1111111111111111,0,0,0,1,1,0,1,1,0,True,False,True,False,True,False,False
2678,8188,269288,5,WHY YOU WILL BE PARTING FROM ME YOU KNOW,WHY YOU WILL BE PARTING FROM ME YOU KNOW,0.0,WHY YOU WILL BE PARTED FROM ME YOU KNOW,0.1111111111111111,14.98521566834324,test-other,mp3,16k,0.1111111111111111,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2186,6938,70848,29,A NEW HUMANITY WILL BE BORN OF THIS WAR,A NEW HUMANITY WILL BE BORN OF THIS WAR,0.0,A NEW HUMANITY WILL BE BORN OP THIS WAR,0.1111111111111111,15.195440186787527,test-other,mp3,16k,0.1111111111111111,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2260,7729,102255,27,FOOTNOTE SUMNER TO SHANNON MAY TWELFTH EIGHTEEN FIFTY SIX,FOOTNOTE SUMNER TO SHANNON MAY TWELFTH EIGHTEEN FIFTY SIX,0.0,FOTNOTE SUMNER TO SHANNON MAY TWELFTH EIGHTEEN FIFTY SIX,0.1111111111111111,7.787994891443168,test-clean,mp3,32k,0.1111111111111111,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
79,1688,142285,79,NO MAMMA THAT ANNE BUCKLEY WOULD NEVER HAVE DONE,NO MAMMA THAT ANNE BUCKLEY WOULD NEVER HAVE DONE,0.0,NO MAMMA THAT ANNE BUXLEY WOULD NEVER HAVE DONE,0.1111111111111111,15.191130930261364,test-other,mp3,16k,0.1111111111111111,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
741,3528,168669,46,IF YOU HAD A LITTLE MORE FAITH AND IF YOU COULD HAVE BEEN IN HER CELL SHE WOULD HAVE CURED YOUR LEG MERELY BY TOUCHING IT SHE SMILED,IF YOU HAD A LITTLE MORE FAITH AND IF YOU COULD HAVE BEEN IN HER CELL SHE WOULD HAVE CURED YOUR LEG MERELY BY TOUCHING IT SHE SMILED,0.0,IF YOU HAD A LITTLE MORE FAITH AND IF YOU COULD HAVE BEEN IN HERSELF SHE WOULD HAVE CURED HER LEG MERELY BY TOUCHING IT SHE SMILED,0.1071428571428571,32.085419001369694,test-other,opus,8k,0.1071428571428571,0,0,0,2,1,0,2,1,0,True,False,True,False,True,False,False
741,3528,168669,46,IF YOU HAD A LITTLE MORE FAITH AND IF YOU COULD HAVE BEEN IN HER CELL SHE WOULD HAVE CURED YOUR LEG MERELY BY TOUCHING IT SHE SMILED,IF YOU HAD A LITTLE MORE FAITH AND IF YOU COULD HAVE BEEN IN HER CELL SHE WOULD HAVE CURED YOUR LEG MERELY BY TOUCHING IT SHE SMILED,0.0,IF YOU HAD A LITTLE MORE FAITH AND IF YOU COULD HAVE BEEN IN HERCELF SHE WOULD HAVE CURED YOR LEG MERELY BY TOUCHING IT SHE SMILED,0.1071428571428571,15.619688428199067,test-other,mp3,16k,0.1071428571428571,0,0,0,2,1,0,2,1,0,True,False,True,False,True,False,False
2187,7176,92135,0,HE IS A WELCOME FIGURE AT THE GARDEN PARTIES OF THE ELECT WHO ARE ALWAYS READY TO ENCOURAGE HIM BY ACCEPTING FREE SEATS FOR HIS PLAY ACTOR MANAGERS NOD TO HIM EDITORS ALLOW HIM TO CONTRIBUTE WITHOUT CHARGE TO A SYMPOSIUM ON THE PRICE OF GOLF BALLS,HE IS A WELCOME FIGURE AT THE GARDEN PARTIES OF THE ELECT WHO ARE ALWAYS READY TO ENCOURAGE HIM BY ACCEPTING FREE SEATS FOR HIS PLAY ACTOR MANAGERS NOD TO HIM EDITORS ALLOW HIM TO CONTRIBUTE WITHOUT CHARGE TO A SYMPOSIUM ON THE PRICE OF GOLF BALLS,0.0,HE IS A WELCOME FIGURE AT THE GARDEN PARTIES OF THE ELECT WHO ARE ALWAYS READY TO ENCOURAGE HIM BY ACCEPTING FREE SEATS FOR HIS PLAY ACTOR MANAGERS NODD TO HIM EDITORS ALLOW HIM TO CONTRIBUTE WITHOUT CHARGE TO HIS IMPOSIUM ON THE PRICE OF GOLTHBALLS,0.1063829787234042,30.653180340916627,test-clean,opus,8k,0.1063829787234042,0,0,0,4,1,0,4,1,0,True,False,True,False,True,False,False
1951,6070,86745,0,THEN SHOULD ANYTHING APPEAR TO MERIT A MORE MINUTE EXAMINATION ALBERT DE MORCERF COULD FOLLOW UP HIS RESEARCHES BY MEANS OF A SMALL GATE SIMILAR TO THAT CLOSE TO THE CONCIERGE'S DOOR AND WHICH MERITS A PARTICULAR DESCRIPTION,THEN SHOULD ANYTHING APPEAR TO MERIT A MORE MINUTE EXAMINATION ALBERT DE MORCERF COULD FOLLOW UP HIS RESEARCHES BY MEANS OF A SMALL GATE SIMILAR TO THAT CLOSE TO THE CONCIERGE'S DOOR AND WHICH MERITS A PARTICULAR DESCRIPTION,0.0,THEN SHOULD ANYTHING APPEAR TO MERIT A MORE MINUTE EXAMINATION ALBERT DE MORCERFE WOULD FOLLOW UP HIS RESEARCHES BY MEANS OF A SMALL GATE SIMILAR TO THAT CLOSE TO THE CONCIERGE DOR AND WHICH MERITS A PARTICULAR DESCRIPTION,0.1052631578947368,30.594307270233195,test-other,opus,8k,0.1052631578947368,0,0,0,4,0,0,4,0,0,True,False,True,False,True,False,False
2891,8461,278226,7,BUT SHE FIXED UPON A PICTURE WHICH SHE SAID SHE PREFERRED TO ANYTHING SHE HAD SEEN IN THE GALLERY,BUT SHE FIXED UPON A PICTURE WHICH SHE SAID SHE PREFERRED TO ANYTHING SHE HAD SEEN IN THE GALLERY,0.0,BUT SHE SIXED UPON A PICTURE WHICH SHE SAID SHE PROSOED TO ANYTHING SHE HAD SEEN IN THE GALLERY,0.1052631578947368,15.48945633003604,test-other,mp3,16k,0.1052631578947368,0,0,0,2,0,0,2,0,0,True,False,True,False,True,False,False
146,1998,29454,22,WELL THAT'LL SHOW YOU THE SORT OF MAN I AM,WELL THAT'LL SHOW YOU THE SORT OF MAN I AM,0.0,WELL THE'LL SHOW YOU THE SORT OF MAN I AM,0.1,30.07667525773196,test-other,opus,8k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2870,8461,258277,3,REPLIED THE BROKER'S DAUGHTER O THOU DAUGHTER OF A DOG,REPLIED THE BROKER'S DAUGHTER O THOU DAUGHTER OF A DOG,0.0,REPLIED THE BROKER'S DAUGHTER OH THOU DAUGHTER OF A DOG,0.1,32.079961694996406,test-other,opus,8k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
1083,3764,168671,50,RETURNED FAUCHELEVENT CLUTCHING AT THIS BRANCH FEEBLE AS IT WAS,RETURNED FAUCHELEVENT CLUTCHING AT THIS BRANCH FEEBLE AS IT WAS,0.0,RETURNED FAURCHELEVENT CLUTCHING AT THIS BRANCH FEEBLE AS IT WAS,0.1,31.588070023773504,test-other,opus,8k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
1989,6128,63240,18,ARE YOU VERY AMBITIOUS YOU LOOK AS IF YOU WERE,ARE YOU VERY AMBITIOUS YOU LOOK AS IF YOU WERE,0.0,ARE YOU VERY AMBICIOUS YOU LOOK AS IF YOU WERE,0.1,31.10121244069584,test-other,opus,8k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
335,2414,159411,12,IS IT FAIR THAT HE SHOULD DO SO OR NOT,IS IT FAIR THAT HE SHOULD DO SO OR NOT,0.0,IT IT FAIR THAT HE SHOULD DO SO OR NOT,0.1,33.8446251129178,test-other,opus,8k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2301,7105,2340,19,VIGILANCE WAS NOT COMPLETELY CROWNED WITH A SENSE OF VICTORY,VIGILANCE WAS NOT COMPLETELY CROWNED WITH A SENSE OF VICTORY,0.0,VICULEN WAS NOT COMPLETELY CROWNED WITH A SENSE OF VICTORY,0.1,30.587356089678853,test-other,opus,8k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2382,8455,210777,26,AND THE DEATH OF WHICH I DREAMT COULD NOT ALAS,AND THE DEATH OF WHICH I DREAMT COULD NOT ALAS,0.0,AND THE DEATH OF WHICH I DRUNK COULD NOT ALAS,0.1,30.22271154451085,test-clean,opus,8k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
1803,672,122797,18,REJOICE IN OUR PRESENCE SAID THE AIR AND THE SUNLIGHT,REJOICE IN OUR PRESENCE SAID THE AIR AND THE SUNLIGHT,0.0,REJOICE IN OUR PRESENCE SAID THE AIR IN THE SUNLIGHT,0.1,20.738142162659308,test-clean,opus,12k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2311,7105,2340,29,HUSBAND AND WIFE LOOKED BLANKLY AND DESPERATELY AT ONE ANOTHER,HUSBAND AND WIFE LOOKED BLANKLY AND DESPERATELY AT ONE ANOTHER,0.0,HUSBAND AND WIVES LOOKED BLANKLY AND DESPERATELY AT ONE ANOTHER,0.1,15.304053315852729,test-other,mp3,16k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2301,7105,2340,19,VIGILANCE WAS NOT COMPLETELY CROWNED WITH A SENSE OF VICTORY,VIGILANCE WAS NOT COMPLETELY CROWNED WITH A SENSE OF VICTORY,0.0,VIGILENCE WAS NOT COMPLETELY CROWNED WITH A SENSE OF VICTORY,0.1,15.33860022282994,test-other,mp3,16k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
335,2414,159411,12,IS IT FAIR THAT HE SHOULD DO SO OR NOT,IS IT FAIR THAT HE SHOULD DO SO OR NOT,0.0,IS IT FEAR THAT HE SHOULD DO SO OR NOT,0.1,15.137777777777778,test-other,mp3,16k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
1991,6128,63240,20,ONE DIDN'T EVEN KNOW WHAT ONE HAD COME BACK FOR,ONE DIDN'T EVEN KNOW WHAT ONE HAD COME BACK FOR,0.0,ONE DIDN'T GIVA KNOW WHAT ONE HAD COME BACK FOR,0.1,29.909643788010424,test-other,opus,8k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
818,2830,3980,21,AND GOD THE FATHER WHO RAISED HIM FROM THE DEAD,AND GOD THE FATHER WHO RAISED HIM FROM THE DEAD,0.0,IN GOD THE FATHER WHO RAISED HIM FROM THE DEAD,0.1,31.01430948419301,test-clean,opus,8k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2161,6938,70848,4,HAVEN'T I GOT SOMETHING TO REMEMBER THEM BY THE DEVILS,HAVEN'T I GOT SOMETHING TO REMEMBER THEM BY THE DEVILS,0.0,HAVEN'T I GUARD SOMETHING TO REMEMBER THEM BY THE DEVILS,0.1,7.678310637458062,test-other,mp3,32k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
1482,5142,33396,20,A HOUSE SMELLS OF SMOKE A SHIP SMELLS OF FROLIC,A HOUSE SMELLS OF SMOKE A SHIP SMELLS OF FROLIC,0.0,A HOUSE SMELLS OF SMOKE OF SHIP SMELLS OF FROLIC,0.1,31.213760658629816,test-clean,opus,8k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2301,7105,2340,19,VIGILANCE WAS NOT COMPLETELY CROWNED WITH A SENSE OF VICTORY,VIGILANCE WAS NOT COMPLETELY CROWNED WITH A SENSE OF VICTORY,0.0,VIGILENCE WAS NOT COMPLETELY CROWNED WITH A SENSE OF VICTORY,0.1,1.946378767431399,test-other,mp3,128k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
818,2830,3980,21,AND GOD THE FATHER WHO RAISED HIM FROM THE DEAD,AND GOD THE FATHER WHO RAISED HIM FROM THE DEAD,0.0,AN GOD THE FATHER WHO RAISED HIM FROM THE DEAD,0.1,15.02951136913401,test-clean,mp3,16k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
1482,5142,33396,20,A HOUSE SMELLS OF SMOKE A SHIP SMELLS OF FROLIC,A HOUSE SMELLS OF SMOKE A SHIP SMELLS OF FROLIC,0.0,A HOUSE SMELLS OF SMOKE OF SHIP SMELLS OF FROLIC,0.1,15.025902335456475,test-clean,mp3,16k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2301,7105,2340,19,VIGILANCE WAS NOT COMPLETELY CROWNED WITH A SENSE OF VICTORY,VIGILANCE WAS NOT COMPLETELY CROWNED WITH A SENSE OF VICTORY,0.0,VIGILENCE WAS NOT COMPLETELY CROWNED WITH A SENSE OF VICTORY,0.1,7.757696839301265,test-other,mp3,32k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
146,1998,29454,22,WELL THAT'LL SHOW YOU THE SORT OF MAN I AM,WELL THAT'LL SHOW YOU THE SORT OF MAN I AM,0.0,WELL THEY'LL SHOW YOU THE SORT OF MAN I AM,0.1,7.666748788700008,test-other,mp3,32k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
146,1998,29454,22,WELL THAT'LL SHOW YOU THE SORT OF MAN I AM,WELL THAT'LL SHOW YOU THE SORT OF MAN I AM,0.0,WELL THER'L SHOW YOU THE SORT OF MAN I AM,0.1,10.15975623027533,test-other,mp3,24k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2301,7105,2340,19,VIGILANCE WAS NOT COMPLETELY CROWNED WITH A SENSE OF VICTORY,VIGILANCE WAS NOT COMPLETELY CROWNED WITH A SENSE OF VICTORY,0.0,VIGILANCS WAS NOT COMPLETELY CROWNED WITH A SENSE OF VICTORY,0.1,10.304007620602844,test-other,mp3,24k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2161,6938,70848,4,HAVEN'T I GOT SOMETHING TO REMEMBER THEM BY THE DEVILS,HAVEN'T I GOT SOMETHING TO REMEMBER THEM BY THE DEVILS,0.0,HAVEN'T I GOD SOMETHING TO REMEMBER THEM BY THE DEVILS,0.1,15.13263321664722,test-other,mp3,16k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2858,8280,266249,57,IT WAS THE LAST GAME OF CARDS FOR THAT TRIP,IT WAS THE LAST GAME OF CARDS FOR THAT TRIP,0.0,IT WAS THE LAST CAME OF CARDS FOR THAT TRIP,0.1,31.874957755998647,test-other,opus,8k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2063,6432,63722,24,TOWARD DARK A MAN WENT IN TO BUY A LAMP,TOWARD DARK A MAN WENT IN TO BUY A LAMP,0.0,TOWARD DARK A MAN WENT IN TO BY A LAMP,0.1,32.66745632217945,test-other,opus,8k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2382,8455,210777,26,AND THE DEATH OF WHICH I DREAMT COULD NOT ALAS,AND THE DEATH OF WHICH I DREAMT COULD NOT ALAS,0.0,AND THE DEATH OF WHICH I DREANT COULD NOT ALAS,0.1,14.972417017297802,test-clean,mp3,16k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2311,7105,2340,29,HUSBAND AND WIFE LOOKED BLANKLY AND DESPERATELY AT ONE ANOTHER,HUSBAND AND WIFE LOOKED BLANKLY AND DESPERATELY AT ONE ANOTHER,0.0,HUSBARD AND WIFE LOOKED BLANKLY AND DESPERATELY AT ONE ANOTHER,0.1,10.286994198428436,test-other,mp3,24k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2697,8188,269288,24,I MUST GO INTO THE GROUNDS THE AIR IS STIFLING,I MUST GO INTO THE GROUNDS THE AIR IS STIFLING,0.0,I MUST GO INTO THE GROUND THE AIR IS STIFLING,0.1,32.859442368496694,test-other,opus,8k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2161,6938,70848,4,HAVEN'T I GOT SOMETHING TO REMEMBER THEM BY THE DEVILS,HAVEN'T I GOT SOMETHING TO REMEMBER THEM BY THE DEVILS,0.0,HAVEN'T I GOD SOMETHING TO REMEMBER THEM BY THE DEVILS,0.1,10.187483634459282,test-other,mp3,24k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2521,8555,284447,20,THE GOAT'S WARLIKE SPIRIT WAS ROUSED BY THIS SUCCESSFUL ATTACK,THE GOAT'S WARLIKE SPIRIT WAS ROUSED BY THIS SUCCESSFUL ATTACK,0.0,THE GOAT'S WARLIKE SPIRIT WAS ROUSED BY THIS SUCCESSFUL ATTAT,0.1,15.268508802611636,test-clean,mp3,16k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2557,8555,292519,10,OLD DANCES ARE SIMPLIFIED OF THEIR YEARNING BLEACHED BY TIME,OLD DANCES ARE SIMPLIFIED OF THEIR YEARNING BLEACHED BY TIME,0.0,OLD DANCES ARE SIMPLIFIED AT THEIR YEARNING BLEACHED BY TIME,0.1,20.97876206700738,test-clean,opus,12k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2301,7105,2340,19,VIGILANCE WAS NOT COMPLETELY CROWNED WITH A SENSE OF VICTORY,VIGILANCE WAS NOT COMPLETELY CROWNED WITH A SENSE OF VICTORY,0.0,VIGILENCE WAS NOT COMPLETELY CROWNED WITH A SENSE OF VICTORY,0.1,20.770539020710466,test-other,opus,12k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
146,1998,29454,22,WELL THAT'LL SHOW YOU THE SORT OF MAN I AM,WELL THAT'LL SHOW YOU THE SORT OF MAN I AM,0.0,WELL THEY'LL SHOW YOU THE SORT OF MAN I AM,0.1,19.905756929637526,test-other,opus,12k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2557,8555,292519,10,OLD DANCES ARE SIMPLIFIED OF THEIR YEARNING BLEACHED BY TIME,OLD DANCES ARE SIMPLIFIED OF THEIR YEARNING BLEACHED BY TIME,0.0,OLD DANCES ARE SIMPLIFIED THAT THEIR YEARNING BLEACHED BY TIME,0.1,31.700360391281965,test-clean,opus,8k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
1426,4350,9170,44,AND FOR THE SAKE OF WHAT AM I MAKING THEM,AND FOR THE SAKE OF WHAT AM I MAKING THEM,0.0,AND FOR THE SAKE OF WHAT AM I MAKING EM,0.1,20.88859132297804,test-other,opus,12k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2557,8555,292519,10,OLD DANCES ARE SIMPLIFIED OF THEIR YEARNING BLEACHED BY TIME,OLD DANCES ARE SIMPLIFIED OF THEIR YEARNING BLEACHED BY TIME,0.0,OLD DANCES ARE SIMPLIFIED AT THEIR YEARNING BLEACHED BY TIME,0.1,8.50529514688277,test-clean,opus,32k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
1803,672,122797,18,REJOICE IN OUR PRESENCE SAID THE AIR AND THE SUNLIGHT,REJOICE IN OUR PRESENCE SAID THE AIR AND THE SUNLIGHT,0.0,REJOICE IN OUR PRESENCE SAID THE AIR IN THE SUNLIGHT,0.1,31.860718611223252,test-clean,opus,8k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2301,7105,2340,19,VIGILANCE WAS NOT COMPLETELY CROWNED WITH A SENSE OF VICTORY,VIGILANCE WAS NOT COMPLETELY CROWNED WITH A SENSE OF VICTORY,0.0,VIGILENS WAS NOT COMPLETELY CROWNED WITH A SENSE OF VICTORY,0.1,15.81597911227154,test-other,opus,16k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
146,1998,29454,22,WELL THAT'LL SHOW YOU THE SORT OF MAN I AM,WELL THAT'LL SHOW YOU THE SORT OF MAN I AM,0.0,WELL THEY'LL SHOW YOU THE SORT OF MAN I AM,0.1,15.337276162313126,test-other,opus,16k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2615,8131,117016,60,THIS COULD LEAD TO ABUSES AS HE'D SEEN ON EARTH,THIS COULD LEAD TO ABUSES AS HE'D SEEN ON EARTH,0.0,THIS COULD LEAD TO ABUSES AS HE SEEN ON EARTH,0.1,15.13263321664722,test-other,mp3,16k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2161,6938,70848,4,HAVEN'T I GOT SOMETHING TO REMEMBER THEM BY THE DEVILS,HAVEN'T I GOT SOMETHING TO REMEMBER THEM BY THE DEVILS,0.0,HAVEN'T I GOT SOMETHING TO REMEMBER I'M BY THE DEVILS,0.1,30.419077404222048,test-other,opus,8k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2063,6432,63722,24,TOWARD DARK A MAN WENT IN TO BUY A LAMP,TOWARD DARK A MAN WENT IN TO BUY A LAMP,0.0,TOWARD DARK A MAN WENT IN TO BY A LAMP,0.1,10.20612452585808,test-other,mp3,24k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
1803,672,122797,18,REJOICE IN OUR PRESENCE SAID THE AIR AND THE SUNLIGHT,REJOICE IN OUR PRESENCE SAID THE AIR AND THE SUNLIGHT,0.0,REJOICE IN OUR PRESENCE SAID THE AIR IN THE SUNLIGHT,0.1,15.424411218606467,test-clean,mp3,16k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2063,6432,63722,24,TOWARD DARK A MAN WENT IN TO BUY A LAMP,TOWARD DARK A MAN WENT IN TO BUY A LAMP,0.0,TOWARD DARK A MAN WENT IN TO BY A LAMP,0.1,15.15149017992034,test-other,mp3,16k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
1426,4350,9170,44,AND FOR THE SAKE OF WHAT AM I MAKING THEM,AND FOR THE SAKE OF WHAT AM I MAKING THEM,0.0,AND FOR THE SAKE OF WHAT AM I MAKING TEM,0.1,7.97118037812979,test-other,opus,32k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
146,1998,29454,22,WELL THAT'LL SHOW YOU THE SORT OF MAN I AM,WELL THAT'LL SHOW YOU THE SORT OF MAN I AM,0.0,WELL THAY'LL SHOW YOU THE SORT OF MAN I AM,0.1,3.8518793580063537,test-other,mp3,64k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
1083,3764,168671,50,RETURNED FAUCHELEVENT CLUTCHING AT THIS BRANCH FEEBLE AS IT WAS,RETURNED FAUCHELEVENT CLUTCHING AT THIS BRANCH FEEBLE AS IT WAS,0.0,RETURNED FAUCHLEVENT CLUTCHING AT THIS BRANCH FEEBLE AS IT WAS,0.1,10.324079960443596,test-other,mp3,24k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2858,8280,266249,57,IT WAS THE LAST GAME OF CARDS FOR THAT TRIP,IT WAS THE LAST GAME OF CARDS FOR THAT TRIP,0.0,IT WAS THE LAST FAME OF CARDS FOR THAT TRIP,0.1,7.655060465871276,test-other,mp3,32k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2063,6432,63722,24,TOWARD DARK A MAN WENT IN TO BUY A LAMP,TOWARD DARK A MAN WENT IN TO BUY A LAMP,0.0,TOWARD DARK A MAN WENT IN TO BY A LAMP,0.1,7.694636255841529,test-other,mp3,32k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
1991,6128,63240,20,ONE DIDN'T EVEN KNOW WHAT ONE HAD COME BACK FOR,ONE DIDN'T EVEN KNOW WHAT ONE HAD COME BACK FOR,0.0,ONE DIDN'T EVEN KNOW WHATH ONE HAD COME BACK FOR,0.1,7.665553328879982,test-other,mp3,32k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2301,7105,2340,19,VIGILANCE WAS NOT COMPLETELY CROWNED WITH A SENSE OF VICTORY,VIGILANCE WAS NOT COMPLETELY CROWNED WITH A SENSE OF VICTORY,0.0,VIGILENCE WAS NOT COMPLETELY CROWNED WITH A SENSE OF VICTORY,0.1,8.104789938453305,test-other,opus,32k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
146,1998,29454,22,WELL THAT'LL SHOW YOU THE SORT OF MAN I AM,WELL THAT'LL SHOW YOU THE SORT OF MAN I AM,0.0,WELL THEY'LL SHOW YOU THE SORT OF MAN I AM,0.1,7.975226379634376,test-other,opus,32k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2382,8455,210777,26,AND THE DEATH OF WHICH I DREAMT COULD NOT ALAS,AND THE DEATH OF WHICH I DREAMT COULD NOT ALAS,0.0,AND THE DEATH OF WHICH I DREANT COULD NOT ALAS,0.1,20.037122002085507,test-clean,opus,12k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
818,2830,3980,21,AND GOD THE FATHER WHO RAISED HIM FROM THE DEAD,AND GOD THE FATHER WHO RAISED HIM FROM THE DEAD,0.0,IN GOD THE FATHER WHO RAISED HIM FROM THE DEAD,0.1,20.752171008684037,test-clean,opus,12k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2301,7105,2340,19,VIGILANCE WAS NOT COMPLETELY CROWNED WITH A SENSE OF VICTORY,VIGILANCE WAS NOT COMPLETELY CROWNED WITH A SENSE OF VICTORY,0.0,VIGILENCE WAS NOT COMPLETELY CROWNED WITH A SENSE OF VICTORY,0.1,3.890507385998716,test-other,mp3,64k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
1426,4350,9170,44,AND FOR THE SAKE OF WHAT AM I MAKING THEM,AND FOR THE SAKE OF WHAT AM I MAKING THEM,0.0,AND FOR THE SAKE OF WHAT AM I MAKING EM,0.1,15.885539714867615,test-other,opus,16k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
